Website,window.onload,document.createElement
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/stream_base_commons.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/require-cachable.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/url-setter-tests-additional.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-http-client-timeout-option-listeners.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-async-wrap-missing-method.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-domain-no-error-handler-abort-on-uncaught-8.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-child-process-can-write-to-stdout.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-cluster-fork-stdio.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/stack_overflow.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/vue.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-http-default-encoding.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/setNormalizedColorAlpha-test.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/UnknownExtInclusion.test.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/split.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/SnapshotViewIOS.ios.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/tests-pass.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-event-emitter-max-listeners-warning-for-symbol.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/preloads.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-force-repl-with-eval.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/worker_threads.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-http-abort-client.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/ReactNativeVersion.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/ok.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/propTypes.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-dgram-send-callback-recursive.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-file-write-stream2.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/ngStyle-obfuscated.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-child-process-fork-and-spawn.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-child-process-exec-stdout-stderr-data-string.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-buffer-constructor-deprecation-error.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/script.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-fs-buffer.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/tests-to-data.test.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-eslint-prefer-assert-methods.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/ngModelSpec-obfuscated.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/url-format.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/SwitchExample.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/sys.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-dns-resolveany.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/string_decoder.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-fs-open-mode-mask.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-domain-timers.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/XHRExampleOnTimeOut.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-benchmark-crypto.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/text-parser.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/StatusBarIOS.android.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-esm-dynamic-import.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-fseventwrap.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/readDir.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/RestParameters.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-cluster-shared-leak.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/ngOptionsSpec-obfuscated.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-cluster-uncaught-exception.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/PickerIOSExample.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/webpackHotDevClient.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-graph.http.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/ready.spec.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/ngSwitchSpec.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/util.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/stringify.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/ScrollViewSimpleExample.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/QuickPerformanceLogger.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/ngRefSpec.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-httpparser.request.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/trace_events.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/setUpGlobals.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-async-hooks-prevent-double-destroy.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-child-process-server-close.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-http-flush-response-headers.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/RNTesterNavigationReducer.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/ngNonBindable-obfuscated.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/TouchableWithoutFeedback.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/ObjectSpread.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/offset-length.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-buffer-writedouble.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/ng-route-promise-obfuscated.spec.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-dgram-send-default-host.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-http-host-header-ipv6-fail.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/translate-challenges.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-fs-watch-file-enoent-after-deletion.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-http-client-upload.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/ToolbarAndroidNativeComponent.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/v8_warning.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-child-process-spawnsync-env.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/RCTSliderNativeComponent.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/sniffer.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/regEx.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/resolveAssetSource-test.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-console-no-swallow-stack-overflow.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-dgram-send-callback-multi-buffer.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/timeout.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/string-decoder-create.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/sanitizeUri.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-dns-ipv6.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/passport-login.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/sh_javascript.min.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/RCTNativeAppEventEmitter.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/parserSpec.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-buffer-fakes.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/ngInit-obfuscated.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/SchemaValidator.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-http-full-response.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-console-clear.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-child-process-send-utf8.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/SwitchNativeComponent.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/url-searchparams-iteration.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/printC.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-fs-read-stream-err.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-benchmark-napi.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-http-outgoing-internal-headernames-getter.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/resolve-win32.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-domain-with-abort-on-uncaught-exception.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/url-utils.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/require-resolve.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-http-outgoing-message-inheritance.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/repl.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-domain-no-error-handler-abort-on-uncaught-6.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-event-emitter-get-max-listeners.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-fs-promises-readfile-empty.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-fs-readdir.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-vm-ownpropertynames.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-benchmark-querystring.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-common-countdown.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/RNTesterExampleContainer.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/protractor-conf.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-eslint-documented-errors.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/print-10-lines.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-fs-realpath.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/vue.runtime.esm.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/renderToString.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-fs-read-stream-encoding.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-zlib.zlib-binding.deflate.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/set_header.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/simple-http-server.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/type.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-cluster-disconnect-leak.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-dns-ipv4.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/SwipeableQuickActions.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/timers-insert-unpooled.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/RNTesterButton.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/YellowBoxCategory-test.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/run-ci-e2e-tests.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/publish-npm.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/sample.spec.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/ToastAndroid.ios.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/read-stream-throughput.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/routeToRegExp.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/PolyfillFunctions.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/RCTExport.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-benchmark-fs.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-child-process-fork-ref2.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-make-doc.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/StaticRenderer.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/package-entry.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-common-must-not-call.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-fs-readdir-ucs2.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/websocket_integration_test_server.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/sortOrder.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-http-flush.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-domain-intercept.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/Platform-test.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-dgram-broadcast-multi-process.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-cluster-disconnect.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-crypto-padding-aes256.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-event-emitter-max-listeners-warning-for-null.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/render-context.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-fs-realpath-buffer-encoding.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-fs-stream-double-close.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-fs-promises-file-handle-writeFile.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-crypto-cipher-decipher.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-http-invalidheaderfield.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-cluster-net-listen.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/RCTDeviceEventEmitter.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/TVEventHandlerExample.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/scatter.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-dgram-send-error.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-assert-checktag.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-console-instance.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-cluster-disconnect-unshared-tcp.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-fs-promises-writefile.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-fs-chmod-mask.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/protractor-shared-conf.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/VirtualizedList.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-init.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/url-resolve.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-http-client-aborted-event.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/XHRExampleBinaryUpload.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-fs-promises-file-handle-chmod.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-benchmark-process.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-fs-close-errors.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/RCTPickerNativeComponent.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-child-process-spawn-shell.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/q.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-fs-mkdtemp-prefix-check.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/StyleSheet-flowtest.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/ngViewSpec-obfuscated.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/parse-win32.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-buffer-read.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/shallowCopy.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-cluster-cwd.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-benchmark-worker.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-buffer-prototype-inspect.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-dns-resolveany-bad-ancount.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/ScrollViewTestModule.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-domain-bind-timeout.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-querywrap.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/throws_error3.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-graph.tcp.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-exception-handler2.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/ngStyleSpec.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-buffer-ascii.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-http-head-response-has-no-body-end.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-crypto-domains.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/WebSocketExample.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/privateMocksSpec.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/priority-queue.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/ssr-stream.spec.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/ViewPagerAndroid.ios.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-fs-access.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/ngPluralizeSpec.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-dgram-exclusive-implicit-bind.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/setUpAlert.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-async-hooks-recursive-stack.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-crypto-des3-wrap.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/vue.runtime.common.prod.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-benchmark-http2.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/ToastAndroidExample.android.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/templateRequestSpec.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-fs-empty-readStream.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/server-plugin.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/solution-to-data.test.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-buffer-zero-fill-cli.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-apilinks.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-http-no-content-length.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-dns-memory-error.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-eslint-prefer-assert-iferror.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-fs-unlink-type-check.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/on.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-zlib-invalid-internals-usage.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/semicolon.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/RuntimeError.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-emit-before-after.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-dgram-setTTL.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/symbolicateStackTrace.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/SwipeRefreshLayoutTestModule.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-child-process-spawnsync-args.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/ObFuscatedJsDataset/test-http-agent.html",0,0
